Channel ID; Title; URL; Subscribers; Videos; Views; Created 
UC1Cqw-Nju7QSPkpdPV9ClPA; The Mom Life; https://www.youtube.com/c/themomlifevlogs; 14900; 47; 1022784; 2011-12-08
