Channel ID: UCA2EAFkyWF7GDgNYs8G6-AA, Title: Mom in Manchester, URL: https://www.youtube.com/c/mominmanchester, Subscribers: 8160/undefined, Videos: 201, Views: 424898, Views: 2018-12-17
Channel ID: UCrXeRf3PVwBbtB3f8TZCHng, Title: Mom-Kids Magic, URL: https://www.youtube.com/c/momkidsmagic, Subscribers: 33800/undefined, Videos: 235, Views: 4649198, Views: 2020-01-16
Channel ID: UC_s7i6BmK_Lt-XeaYKwmieg, Title: kittens mom vlog, URL: https://www.youtube.com/c/UC_s7i6BmK_Lt-XeaYKwmieg, Subscribers: 5720/undefined, Videos: 333, Views: 46446, Views: 2020-05-14
Channel ID: UCswcMK_JuX9BtKrPqBFab3Q, Title: ZAID COOKING WITH MOM, URL: https://www.youtube.com/c/UCswcMK_JuX9BtKrPqBFab3Q, Subscribers: 0/undefined, Videos: 148, Views: 59258, Views: 2021-03-03
