Video ID: _tKd9Vcky14, Title: TFT 모바일 두둥 등장(Feat. 머쉬베놈) l 전략적 팀 전투, URL: https://www.youtube.com/watch?v=_tKd9Vcky14, Views: 5516417, Likes: 68805, Comments: 7392, Download: 2020-03-19
Video ID: QsyPfsDkRZQ, Title: Fates Little Legends | Ao Shin, Choncc, Umbra, Lucky Fuwa &amp; Jade Emperor Sprite (TFT Set 4), URL: https://www.youtube.com/watch?v=QsyPfsDkRZQ, Views: 1076529, Likes: 13832, Comments: 1158, Download: 2020-09-08
Video ID: TUljlYdDZE8, Title: TFT Set 6 Placements.exe, URL: https://www.youtube.com/watch?v=TUljlYdDZE8, Views: 811990, Likes: 32761, Comments: 603, Download: 2021-12-01
Video ID: qW_I5XG01vI, Title: 3 Star Akshan ⭐⭐⭐ TFT Set 5.5, URL: https://www.youtube.com/watch?v=qW_I5XG01vI, Views: 773085, Likes: 12018, Comments: 157, Download: 2021-07-22
Video ID: 2aTkd32dOx8, Title: Golden Egg into 3 Star Zeri! | TFT Set 6.5, URL: https://www.youtube.com/watch?v=2aTkd32dOx8, Views: 361425, Likes: 5400, Comments: 109, Download: 2022-02-09
